alert_date,location,category,item_name,current_stock,alert_type,days_until_stockout,resolved,priority
2025-11-30,Rural Health Post,medicines,Paracetamol 500mg,170,LOW,9.44,False,MEDIUM
2025-12-01,Rural Health Post,medicines,Paracetamol 500mg,160,LOW,16.0,False,MEDIUM
2025-12-02,Rural Health Post,medicines,Paracetamol 500mg,131,LOW,4.52,False,MEDIUM
2025-10-13,Rural Health Post,medicines,Amoxicillin 250mg,56,LOW,14.0,False,MEDIUM
2025-10-26,Rural Health Post,medicines,Amoxicillin 250mg,45,LOW,3.21,False,MEDIUM
2025-11-06,Rural Health Post,medicines,Amoxicillin 250mg,46,LOW,3.54,False,MEDIUM
2025-11-18,Rural Health Post,medicines,Amoxicillin 250mg,58,LOW,4.46,False,MEDIUM
2025-11-19,Rural Health Post,medicines,Amoxicillin 250mg,45,LOW,3.46,False,MEDIUM
2025-12-01,Rural Health Post,medicines,Amoxicillin 250mg,53,LOW,3.31,False,MEDIUM
2025-12-02,Rural Health Post,medicines,Amoxicillin 250mg,43,LOW,4.3,False,MEDIUM
2025-12-26,Rural Health Post,medicines,Amoxicillin 250mg,49,LOW,3.77,False,MEDIUM
2025-12-27,Rural Health Post,medicines,Amoxicillin 250mg,39,LOW,3.9,False,MEDIUM
2025-11-07,Rural Health Post,medicines,Ibuprofen 400mg,351,LOW,10.32,False,MEDIUM
2025-11-08,Rural Health Post,medicines,Ibuprofen 400mg,338,LOW,26.0,False,MEDIUM
2025-11-09,Rural Health Post,medicines,Ibuprofen 400mg,314,LOW,13.08,False,MEDIUM
2025-11-10,Rural Health Post,medicines,Ibuprofen 400mg,293,LOW,13.95,False,MEDIUM
2025-11-11,Rural Health Post,medicines,Ibuprofen 400mg,276,LOW,16.24,False,MEDIUM
2025-11-12,Rural Health Post,medicines,Ibuprofen 400mg,242,LOW,7.12,False,MEDIUM
2025-11-04,Rural Health Post,medicines,Aspirin 100mg,312,LOW,62.4,False,MEDIUM
2025-11-05,Rural Health Post,medicines,Aspirin 100mg,287,LOW,11.48,False,MEDIUM
2025-11-06,Rural Health Post,medicines,Aspirin 100mg,273,LOW,19.5,False,MEDIUM
2025-11-07,Rural Health Post,medicines,Aspirin 100mg,257,LOW,16.06,False,MEDIUM
2025-11-08,Rural Health Post,medicines,Aspirin 100mg,239,LOW,13.28,False,MEDIUM
2025-11-09,Rural Health Post,medicines,Aspirin 100mg,233,LOW,38.83,False,MEDIUM
2025-11-10,Rural Health Post,medicines,Aspirin 100mg,224,LOW,24.89,False,MEDIUM
2025-11-12,Rural Health Post,medicines,Metformin 500mg,348,LOW,10.88,False,MEDIUM
2025-11-13,Rural Health Post,medicines,Metformin 500mg,333,LOW,22.2,False,MEDIUM
2025-11-14,Rural Health Post,medicines,Metformin 500mg,303,LOW,10.1,False,MEDIUM
2025-11-15,Rural Health Post,medicines,Metformin 500mg,298,LOW,59.6,False,MEDIUM
2025-11-16,Rural Health Post,medicines,Metformin 500mg,267,LOW,8.61,False,MEDIUM
2025-10-13,Rural Health Post,medicines,Omeprazole 20mg,69,LOW,6.27,False,MEDIUM
2025-10-14,Rural Health Post,medicines,Omeprazole 20mg,53,LOW,3.31,False,MEDIUM
2025-10-30,Rural Health Post,medicines,Omeprazole 20mg,75,LOW,4.41,False,MEDIUM
2025-11-12,Rural Health Post,medicines,Omeprazole 20mg,70,LOW,3.33,False,MEDIUM
2025-11-24,Rural Health Post,medicines,Omeprazole 20mg,74,LOW,2.64,False,MEDIUM
2025-11-25,Rural Health Post,medicines,Omeprazole 20mg,67,LOW,9.57,False,MEDIUM
2025-12-08,Rural Health Post,medicines,Omeprazole 20mg,53,LOW,1.83,False,MEDIUM
2025-12-23,Rural Health Post,medicines,Omeprazole 20mg,64,LOW,2.56,False,MEDIUM
2025-10-17,Rural Health Post,medicines,Ciprofloxacin 500mg,100,LOW,5.56,False,MEDIUM
2025-10-18,Rural Health Post,medicines,Ciprofloxacin 500mg,91,LOW,10.11,False,MEDIUM
2025-10-19,Rural Health Post,medicines,Ciprofloxacin 500mg,82,LOW,9.11,False,MEDIUM
2025-10-20,Rural Health Post,medicines,Ciprofloxacin 500mg,76,LOW,12.67,False,MEDIUM
2025-11-10,Rural Health Post,medicines,Ciprofloxacin 500mg,112,LOW,8.62,False,MEDIUM
2025-11-11,Rural Health Post,medicines,Ciprofloxacin 500mg,82,LOW,2.73,False,MEDIUM
2025-11-12,Rural Health Post,medicines,Ciprofloxacin 500mg,77,LOW,15.4,False,MEDIUM
2025-12-06,Rural Health Post,medicines,Ciprofloxacin 500mg,110,LOW,12.22,False,MEDIUM
2025-12-07,Rural Health Post,medicines,Ciprofloxacin 500mg,104,LOW,17.33,False,MEDIUM
2025-12-29,Rural Health Post,medicines,Ciprofloxacin 500mg,104,LOW,6.5,False,MEDIUM
2025-12-30,Rural Health Post,medicines,Ciprofloxacin 500mg,84,LOW,4.2,False,MEDIUM
2025-11-07,Rural Health Post,medicines,Azithromycin 500mg,319,LOW,8.62,False,MEDIUM
2025-11-08,Rural Health Post,medicines,Azithromycin 500mg,315,LOW,78.75,False,MEDIUM
2025-11-09,Rural Health Post,medicines,Azithromycin 500mg,308,LOW,44.0,False,MEDIUM
2025-11-10,Rural Health Post,medicines,Azithromycin 500mg,292,LOW,18.25,False,MEDIUM
2025-11-11,Rural Health Post,medicines,Azithromycin 500mg,265,LOW,9.81,False,MEDIUM
2025-11-12,Rural Health Post,medicines,Azithromycin 500mg,243,LOW,11.05,False,MEDIUM
2025-11-13,Rural Health Post,medicines,Azithromycin 500mg,235,LOW,29.38,False,MEDIUM
2025-11-03,Rural Health Post,medicines,Insulin 100U/ml,255,LOW,12.75,False,MEDIUM
2025-11-04,Rural Health Post,medicines,Insulin 100U/ml,224,LOW,7.23,False,MEDIUM
2025-11-05,Rural Health Post,medicines,Insulin 100U/ml,201,LOW,8.74,False,MEDIUM
2025-11-06,Rural Health Post,medicines,Insulin 100U/ml,196,LOW,39.2,False,MEDIUM
2025-12-29,Rural Health Post,medicines,Insulin 100U/ml,264,LOW,13.2,False,MEDIUM
2025-12-30,Rural Health Post,medicines,Insulin 100U/ml,248,LOW,15.5,False,MEDIUM
2025-12-31,Rural Health Post,medicines,Insulin 100U/ml,228,LOW,11.4,False,MEDIUM
2026-01-01,Rural Health Post,medicines,Insulin 100U/ml,218,LOW,21.8,False,MEDIUM
2026-01-02,Rural Health Post,medicines,Insulin 100U/ml,201,LOW,11.82,False,MEDIUM
2025-10-22,Rural Health Post,medicines,Salbutamol Inhaler,111,LOW,6.94,False,MEDIUM
2025-10-23,Rural Health Post,medicines,Salbutamol Inhaler,104,LOW,14.86,False,MEDIUM
2025-10-24,Rural Health Post,medicines,Salbutamol Inhaler,83,LOW,3.95,False,MEDIUM
2025-11-19,Rural Health Post,medicines,Salbutamol Inhaler,116,LOW,5.27,False,MEDIUM
2025-11-20,Rural Health Post,medicines,Salbutamol Inhaler,98,LOW,5.44,False,MEDIUM
2025-12-10,Rural Health Post,medicines,Salbutamol Inhaler,111,LOW,6.94,False,MEDIUM
2025-12-11,Rural Health Post,medicines,Salbutamol Inhaler,94,LOW,5.53,False,MEDIUM
2025-12-12,Rural Health Post,medicines,Salbutamol Inhaler,83,LOW,7.55,False,MEDIUM
2025-10-19,Rural Health Post,food,Rice (kg),212,LOW,3.53,False,MEDIUM
2025-10-20,Rural Health Post,food,Rice (kg),184,LOW,6.57,False,MEDIUM
2025-10-21,Rural Health Post,food,Rice (kg),160,LOW,6.67,False,MEDIUM
2025-11-15,Rural Health Post,food,Rice (kg),224,LOW,13.18,False,MEDIUM
2025-11-16,Rural Health Post,food,Rice (kg),187,LOW,5.05,False,MEDIUM
2025-12-11,Rural Health Post,food,Rice (kg),222,LOW,8.22,False,MEDIUM
2025-12-12,Rural Health Post,food,Rice (kg),195,LOW,7.22,False,MEDIUM
2025-12-13,Rural Health Post,food,Rice (kg),186,LOW,20.67,False,MEDIUM
2025-12-14,Rural Health Post,food,Rice (kg),170,LOW,10.62,False,MEDIUM
2025-10-31,Rural Health Post,food,Wheat Flour (kg),355,LOW,6.34,False,MEDIUM
2025-11-01,Rural Health Post,food,Wheat Flour (kg),321,LOW,9.44,False,MEDIUM
2025-11-02,Rural Health Post,food,Wheat Flour (kg),300,LOW,14.29,False,MEDIUM
2025-11-03,Rural Health Post,food,Wheat Flour (kg),279,LOW,13.29,False,MEDIUM
2025-11-04,Rural Health Post,food,Wheat Flour (kg),253,LOW,9.73,False,MEDIUM
2025-12-15,Rural Health Post,food,Wheat Flour (kg),358,LOW,25.57,False,MEDIUM
2025-12-16,Rural Health Post,food,Wheat Flour (kg),338,LOW,16.9,False,MEDIUM
2025-12-17,Rural Health Post,food,Wheat Flour (kg),317,LOW,15.1,False,MEDIUM
2025-12-18,Rural Health Post,food,Wheat Flour (kg),291,LOW,11.19,False,MEDIUM
2025-12-19,Rural Health Post,food,Wheat Flour (kg),275,LOW,17.19,False,MEDIUM
2025-12-20,Rural Health Post,food,Wheat Flour (kg),259,LOW,16.19,False,MEDIUM
2025-10-21,Rural Health Post,food,Lentils (kg),245,LOW,4.9,False,MEDIUM
2025-10-22,Rural Health Post,food,Lentils (kg),207,LOW,5.45,False,MEDIUM
2025-11-21,Rural Health Post,food,Lentils (kg),250,LOW,7.35,False,MEDIUM
2025-11-22,Rural Health Post,food,Lentils (kg),237,LOW,18.23,False,MEDIUM
2025-11-23,Rural Health Post,food,Lentils (kg),212,LOW,8.48,False,MEDIUM
2025-11-24,Rural Health Post,food,Lentils (kg),194,LOW,10.78,False,MEDIUM
2025-12-28,Rural Health Post,food,Lentils (kg),245,LOW,7.21,False,MEDIUM
2025-12-29,Rural Health Post,food,Lentils (kg),231,LOW,16.5,False,MEDIUM
2025-12-30,Rural Health Post,food,Lentils (kg),219,LOW,18.25,False,MEDIUM
2025-12-31,Rural Health Post,food,Lentils (kg),195,LOW,8.12,False,MEDIUM
2025-10-15,Rural Health Post,food,Cooking Oil (L),107,LOW,2.89,False,MEDIUM
2025-11-02,Rural Health Post,food,Cooking Oil (L),90,LOW,3.1,False,MEDIUM
2025-11-17,Rural Health Post,food,Cooking Oil (L),113,LOW,9.42,False,MEDIUM
2025-11-18,Rural Health Post,food,Cooking Oil (L),88,LOW,3.52,False,MEDIUM
2025-12-01,Rural Health Post,food,Cooking Oil (L),101,LOW,1.68,False,MEDIUM
2025-12-14,Rural Health Post,food,Cooking Oil (L),95,LOW,3.52,False,MEDIUM
2025-12-29,Rural Health Post,food,Cooking Oil (L),92,LOW,2.56,False,MEDIUM
2025-10-11,Rural Health Post,food,Sugar (kg),80,LOW,4.0,False,MEDIUM
2025-11-02,Rural Health Post,food,Sugar (kg),65,LOW,1.62,False,MEDIUM
2025-11-13,Rural Health Post,food,Sugar (kg),83,LOW,7.55,False,MEDIUM
2025-12-06,Rural Health Post,food,Sugar (kg),75,LOW,2.68,False,MEDIUM
2025-12-17,Rural Health Post,food,Sugar (kg),67,LOW,1.81,False,MEDIUM
2025-12-27,Rural Health Post,food,Sugar (kg),70,LOW,2.8,False,MEDIUM
2025-10-18,Rural Health Post,food,Salt (kg),36,LOW,1.24,False,MEDIUM
2025-10-29,Rural Health Post,food,Salt (kg),34,LOW,3.78,False,MEDIUM
2025-11-03,Rural Health Post,food,Salt (kg),33,LOW,1.03,False,MEDIUM
2025-11-07,Rural Health Post,food,Salt (kg),25,LOW,0.58,False,MEDIUM
2025-11-16,Rural Health Post,food,Salt (kg),38,LOW,2.24,False,MEDIUM
2025-12-02,Rural Health Post,food,Salt (kg),25,LOW,1.19,False,MEDIUM
2025-12-09,Rural Health Post,food,Salt (kg),35,LOW,3.18,False,MEDIUM
2025-12-19,Rural Health Post,food,Salt (kg),36,LOW,1.57,False,MEDIUM
2025-12-22,Rural Health Post,food,Salt (kg),37,LOW,0.69,False,MEDIUM
2026-01-02,Rural Health Post,food,Salt (kg),35,LOW,3.89,False,MEDIUM
2025-10-13,Rural Health Post,food,Milk Powder (kg),114,LOW,3.68,False,MEDIUM
2025-10-29,Rural Health Post,food,Milk Powder (kg),101,LOW,4.21,False,MEDIUM
2025-10-30,Rural Health Post,food,Milk Powder (kg),88,LOW,6.77,False,MEDIUM
2025-11-14,Rural Health Post,food,Milk Powder (kg),108,LOW,3.18,False,MEDIUM
2025-11-29,Rural Health Post,food,Milk Powder (kg),117,LOW,10.64,False,MEDIUM
2025-11-30,Rural Health Post,food,Milk Powder (kg),92,LOW,3.68,False,MEDIUM
2025-12-13,Rural Health Post,food,Milk Powder (kg),88,LOW,2.38,False,MEDIUM
2025-12-27,Rural Health Post,food,Milk Powder (kg),102,LOW,2.68,False,MEDIUM
2025-10-17,Rural Health Post,food,Canned Beans,183,LOW,4.82,False,MEDIUM
2025-10-18,Rural Health Post,food,Canned Beans,155,LOW,5.54,False,MEDIUM
2025-10-19,Rural Health Post,food,Canned Beans,130,LOW,5.2,False,MEDIUM
2025-11-06,Rural Health Post,food,Canned Beans,189,LOW,3.57,False,MEDIUM
2025-11-07,Rural Health Post,food,Canned Beans,141,LOW,2.94,False,MEDIUM
2025-11-08,Rural Health Post,food,Canned Beans,129,LOW,10.75,False,MEDIUM
2025-11-29,Rural Health Post,food,Canned Beans,160,LOW,4.85,False,MEDIUM
2025-12-17,Rural Health Post,food,Canned Beans,189,LOW,4.85,False,MEDIUM
2025-12-18,Rural Health Post,food,Canned Beans,172,LOW,10.12,False,MEDIUM
2025-12-19,Rural Health Post,food,Canned Beans,134,LOW,3.53,False,MEDIUM
2025-10-19,Rural Health Post,food,Pasta (kg),199,LOW,11.06,False,MEDIUM
2025-10-20,Rural Health Post,food,Pasta (kg),167,LOW,5.22,False,MEDIUM
2025-11-10,Rural Health Post,food,Pasta (kg),177,LOW,4.78,False,MEDIUM
2025-11-11,Rural Health Post,food,Pasta (kg),145,LOW,4.53,False,MEDIUM
2025-12-04,Rural Health Post,food,Pasta (kg),197,LOW,9.38,False,MEDIUM
2025-12-05,Rural Health Post,food,Pasta (kg),148,LOW,3.02,False,MEDIUM
2025-12-31,Rural Health Post,food,Pasta (kg),169,LOW,4.02,False,MEDIUM
2026-01-01,Rural Health Post,food,Pasta (kg),153,LOW,9.56,False,MEDIUM
2025-10-19,Rural Health Post,food,Baby Food,61,LOW,2.44,False,MEDIUM
2025-11-02,Rural Health Post,food,Baby Food,48,LOW,1.85,False,MEDIUM
2025-11-09,Rural Health Post,food,Baby Food,49,LOW,1.81,False,MEDIUM
2025-12-08,Rural Health Post,food,Baby Food,55,LOW,1.77,False,MEDIUM
2026-01-02,Rural Health Post,food,Baby Food,50,LOW,1.25,False,MEDIUM
2025-10-28,Rural Health Post,supplies,Surgical Masks (box),149,LOW,8.28,False,MEDIUM
2025-10-29,Rural Health Post,supplies,Surgical Masks (box),143,LOW,23.83,False,MEDIUM
2025-10-30,Rural Health Post,supplies,Surgical Masks (box),127,LOW,7.94,False,MEDIUM
2025-10-31,Rural Health Post,supplies,Surgical Masks (box),124,LOW,41.33,False,MEDIUM
2025-12-08,Rural Health Post,supplies,Surgical Masks (box),158,LOW,14.36,False,MEDIUM
2025-12-09,Rural Health Post,supplies,Surgical Masks (box),145,LOW,11.15,False,MEDIUM
2025-12-10,Rural Health Post,supplies,Surgical Masks (box),125,LOW,6.25,False,MEDIUM
2025-12-11,Rural Health Post,supplies,Surgical Masks (box),120,LOW,24.0,False,MEDIUM
2025-12-12,Rural Health Post,supplies,Surgical Masks (box),114,LOW,19.0,False,MEDIUM
2025-10-20,Rural Health Post,supplies,Gloves (box),110,LOW,5.79,False,MEDIUM
2025-10-21,Rural Health Post,supplies,Gloves (box),87,LOW,3.78,False,MEDIUM
2025-11-22,Rural Health Post,supplies,Gloves (box),96,LOW,3.56,False,MEDIUM
2025-11-23,Rural Health Post,supplies,Gloves (box),81,LOW,5.4,False,MEDIUM
2025-12-23,Rural Health Post,supplies,Gloves (box),114,LOW,5.7,False,MEDIUM
2025-12-24,Rural Health Post,supplies,Gloves (box),112,LOW,56.0,False,MEDIUM
2025-12-25,Rural Health Post,supplies,Gloves (box),91,LOW,4.33,False,MEDIUM
2025-10-26,Rural Health Post,supplies,Hand Sanitizer (L),170,LOW,6.8,False,MEDIUM
2025-10-27,Rural Health Post,supplies,Hand Sanitizer (L),167,LOW,55.67,False,MEDIUM
2025-10-28,Rural Health Post,supplies,Hand Sanitizer (L),149,LOW,8.28,False,MEDIUM
2025-10-29,Rural Health Post,supplies,Hand Sanitizer (L),137,LOW,11.42,False,MEDIUM
2025-12-21,Rural Health Post,supplies,Hand Sanitizer (L),187,LOW,9.84,False,MEDIUM
2025-12-22,Rural Health Post,supplies,Hand Sanitizer (L),167,LOW,8.35,False,MEDIUM
2025-12-23,Rural Health Post,supplies,Hand Sanitizer (L),151,LOW,9.44,False,MEDIUM
2025-12-24,Rural Health Post,supplies,Hand Sanitizer (L),148,LOW,49.33,False,MEDIUM
2025-12-25,Rural Health Post,supplies,Hand Sanitizer (L),136,LOW,11.33,False,MEDIUM
2025-12-26,Rural Health Post,supplies,Hand Sanitizer (L),130,LOW,21.67,False,MEDIUM
2025-10-20,Rural Health Post,supplies,Bandages (pack),110,LOW,4.07,False,MEDIUM
2025-10-21,Rural Health Post,supplies,Bandages (pack),81,LOW,2.79,False,MEDIUM
2025-11-19,Rural Health Post,supplies,Bandages (pack),116,LOW,23.2,False,MEDIUM
2025-11-20,Rural Health Post,supplies,Bandages (pack),90,LOW,3.46,False,MEDIUM
2025-11-21,Rural Health Post,supplies,Bandages (pack),87,LOW,29.0,False,MEDIUM
2025-12-19,Rural Health Post,supplies,Bandages (pack),115,LOW,6.39,False,MEDIUM
2025-12-20,Rural Health Post,supplies,Bandages (pack),111,LOW,27.75,False,MEDIUM
2025-12-21,Rural Health Post,supplies,Bandages (pack),87,LOW,3.62,False,MEDIUM
2025-11-13,Rural Health Post,supplies,Syringes (pack),291,LOW,41.57,False,MEDIUM
2025-11-14,Rural Health Post,supplies,Syringes (pack),279,LOW,23.25,False,MEDIUM
2025-11-15,Rural Health Post,supplies,Syringes (pack),254,LOW,10.16,False,MEDIUM
2025-11-16,Rural Health Post,supplies,Syringes (pack),239,LOW,15.93,False,MEDIUM
2025-11-17,Rural Health Post,supplies,Syringes (pack),231,LOW,28.88,False,MEDIUM
2025-11-18,Rural Health Post,supplies,Syringes (pack),217,LOW,15.5,False,MEDIUM
2025-11-19,Rural Health Post,supplies,Syringes (pack),203,LOW,14.5,False,MEDIUM
2025-10-30,Rural Health Post,supplies,Cotton Swabs (pack),200,LOW,12.5,False,MEDIUM
2025-10-31,Rural Health Post,supplies,Cotton Swabs (pack),191,LOW,21.22,False,MEDIUM
2025-11-01,Rural Health Post,supplies,Cotton Swabs (pack),171,LOW,8.55,False,MEDIUM
2025-11-02,Rural Health Post,supplies,Cotton Swabs (pack),165,LOW,27.5,False,MEDIUM
2025-11-03,Rural Health Post,supplies,Cotton Swabs (pack),158,LOW,22.57,False,MEDIUM
2025-11-04,Rural Health Post,supplies,Cotton Swabs (pack),152,LOW,25.33,False,MEDIUM
2025-11-05,Rural Health Post,supplies,Cotton Swabs (pack),147,LOW,29.4,False,MEDIUM
2025-12-22,Rural Health Post,supplies,Cotton Swabs (pack),207,LOW,34.5,False,MEDIUM
2025-12-23,Rural Health Post,supplies,Cotton Swabs (pack),191,LOW,11.94,False,MEDIUM
2025-12-24,Rural Health Post,supplies,Cotton Swabs (pack),161,LOW,5.37,False,MEDIUM
2025-10-16,Rural Health Post,supplies,Thermometers,79,LOW,3.76,False,MEDIUM
2025-10-17,Rural Health Post,supplies,Thermometers,77,LOW,38.5,False,MEDIUM
2025-10-18,Rural Health Post,supplies,Thermometers,60,LOW,3.53,False,MEDIUM
2025-10-19,Rural Health Post,supplies,Thermometers,56,LOW,14.0,False,MEDIUM
2025-11-08,Rural Health Post,supplies,Thermometers,71,LOW,6.45,False,MEDIUM
2025-11-09,Rural Health Post,supplies,Thermometers,66,LOW,13.2,False,MEDIUM
2025-11-10,Rural Health Post,supplies,Thermometers,55,LOW,5.0,False,MEDIUM
2025-11-11,Rural Health Post,supplies,Thermometers,53,LOW,26.5,False,MEDIUM
2025-11-29,Rural Health Post,supplies,Thermometers,68,LOW,4.53,False,MEDIUM
2025-11-30,Rural Health Post,supplies,Thermometers,61,LOW,8.71,False,MEDIUM
2025-12-01,Rural Health Post,supplies,Thermometers,54,LOW,7.71,False,MEDIUM
2025-12-16,Rural Health Post,supplies,Thermometers,78,LOW,3.39,False,MEDIUM
2025-12-17,Rural Health Post,supplies,Thermometers,63,LOW,4.2,False,MEDIUM
2025-11-10,Rural Health Post,supplies,Blood Pressure Monitor,291,LOW,10.39,False,MEDIUM
2025-11-11,Rural Health Post,supplies,Blood Pressure Monitor,278,LOW,21.38,False,MEDIUM
2025-11-12,Rural Health Post,supplies,Blood Pressure Monitor,271,LOW,38.71,False,MEDIUM
2025-11-13,Rural Health Post,supplies,Blood Pressure Monitor,266,LOW,53.2,False,MEDIUM
2025-11-14,Rural Health Post,supplies,Blood Pressure Monitor,258,LOW,32.25,False,MEDIUM
2025-11-15,Rural Health Post,supplies,Blood Pressure Monitor,253,LOW,50.6,False,MEDIUM
2025-11-16,Rural Health Post,supplies,Blood Pressure Monitor,244,LOW,27.11,False,MEDIUM
2025-11-17,Rural Health Post,supplies,Blood Pressure Monitor,242,LOW,121.0,False,MEDIUM
2025-11-18,Rural Health Post,supplies,Blood Pressure Monitor,220,LOW,10.0,False,MEDIUM
2025-11-19,Rural Health Post,supplies,Blood Pressure Monitor,215,LOW,43.0,False,MEDIUM
2025-11-20,Rural Health Post,supplies,Blood Pressure Monitor,211,LOW,52.75,False,MEDIUM
2025-11-03,Rural Health Post,supplies,First Aid Kit,249,LOW,11.86,False,MEDIUM
2025-11-04,Rural Health Post,supplies,First Aid Kit,232,LOW,13.65,False,MEDIUM
2025-11-05,Rural Health Post,supplies,First Aid Kit,225,LOW,32.14,False,MEDIUM
2025-11-06,Rural Health Post,supplies,First Aid Kit,205,LOW,10.25,False,MEDIUM
2025-11-07,Rural Health Post,supplies,First Aid Kit,201,LOW,50.25,False,MEDIUM
2025-11-08,Rural Health Post,supplies,First Aid Kit,198,LOW,66.0,False,MEDIUM
2025-11-09,Rural Health Post,supplies,First Aid Kit,175,LOW,7.61,False,MEDIUM
2025-11-09,Rural Health Post,supplies,Disinfectant (L),277,LOW,13.19,False,MEDIUM
2025-11-10,Rural Health Post,supplies,Disinfectant (L),260,LOW,15.29,False,MEDIUM
2025-11-11,Rural Health Post,supplies,Disinfectant (L),258,LOW,129.0,False,MEDIUM
