SKU_ID,SKU_NAME,CATEGORY,ABC_CLASS,SUPPLIER_ID,SUPPLIER_NAME,WAREHOUSE_ID,WAREHOUSE_LOCATION,BATCH_ID,RECEIVED_DATE,LAST_PURCHASE_DATE,EXPIRY_DATE,AUDIT_DATE,STOCK_AGE_DAYS,QUANTITY_ON_HAND,QUANTITY_RESERVED,QUANTITY_COMMITTED,DAMAGED_QTY,RETURNS_QTY,AVG_DAILY_SALES,FORECAST_NEXT_30D,DAYS_OF_INVENTORY,SKU_CHURN_RATE,ORDER_FREQUENCY_PER_MONTH,REORDER_POINT,SAFETY_STOCK,LEAD_TIME_DAYS,UNIT_COST_USD,LAST_PURCHASE_PRICE_USD,TOTAL_INVENTORY_VALUE_USD,SUPPLIER_ONTIME_PCT,FIFO_FEFO,INVENTORY_STATUS,COUNT_VARIANCE,AUDIT_VARIANCE_PCT,DEMAND_FORECAST_ACCURACY_PCT,NOTES,UPLOAD_TIMESTAMP
SKU0827,Frozen Product 481,Frozen,C,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7666,2025-06-19,2025-06-02,2026-04-05,2025-06-14,82,142.00,43.00,26.00,0.00,0.00,1582.00,441,898.00,334.00,400.00,25.00,9.00,1,297.00,315.00,42227.00,0.00,FIFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0828,Frozen Product 265,Frozen,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH7882,2025-08-28,2025-07-25,2026-05-06,2025-07-31,12,109.00,21.00,2.00,0.00,0.00,875.00,205,1246.00,241.00,300.00,42.00,16.00,3,171.00,187.00,18591.00,0.00,FEFO,In Stock,0.00,0.00,0.00,High return rate,2026-01-04T03:05:54Z
SKU0829,Seafood Product 451,Seafood,A,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH2219,2025-07-14,2025-05-17,2025-07-23,2025-08-15,57,168.00,32.00,14.00,0.00,3.00,1961.00,530,857.00,350.00,600.00,215.00,78.00,7,1308.00,1392.00,2.20,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0830,Seafood Product 321,Seafood,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH1393,2025-05-10,2025-04-03,2025-05-19,2025-08-08,122,72.00,5.00,9.00,3.00,1.00,467.00,99,1542.00,195.00,600.00,28.00,14.00,3,543.00,554.00,39082.00,0.00,FEFO,Expiring Soon,-5.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0831,Frozen Product 491,Frozen,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4878,2025-06-16,2025-04-17,2026-04-25,2025-06-25,85,374.00,79.00,163.00,0.00,0.00,4595.00,1,814.00,369.00,1400.00,139.00,47.00,2,233.00,252.00,87325.00,0.00,FIFO,In Stock,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0832,Beverages Product 321,Beverages,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH1994,2025-08-09,2025-06-12,2027-01-31,2025-07-23,31,282.00,85.00,87.00,0.00,0.00,2921.00,904,965.00,311.00,1300.00,447.00,155.00,10,209.00,197.00,58958.00,0.00,FIFO,Low Stock,-2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0833,Household Product 34,Household,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH5939,2025-05-19,2025-04-10,2026-09-08,2025-09-01,113,136.00,24.00,15.00,1.00,1.00,955.00,231,1424.00,211.00,300.00,76.00,28.00,5,105.00,106.00,14275.00,0.00,FEFO,In Stock,-5.00,0.00,0.00,Seasonal SKU,2026-01-04T03:05:54Z
SKU0834,Pantry Product 151,Pantry,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH7735,2025-08-16,2025-08-02,2030-01-31,2025-07-13,24,209.00,22.00,29.00,3.00,2.00,1343.00,494,1556.00,193.00,600.00,22.00,9.00,1,723.00,831.00,1.51,0.00,FIFO,In Stock,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0835,Household Product 451,Household,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH1425,2025-08-15,2025-07-17,2028-07-10,2025-06-26,25,28.00,6.00,5.00,1.00,2.00,271.00,68,1033.00,290.00,200.00,46.00,19.00,10,1019.00,1048.00,28536.00,0.00,FEFO,Low Stock,-2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0836,Fresh Product 305,Fresh Produce,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH3064,2025-07-22,2025-06-12,2025-08-03,2025-07-26,49,233.00,104.00,18.00,1.00,0.00,4111.00,1,567.00,529.00,1700.00,192.00,69.00,3,208.00,227.00,48382.00,0.00,FEFO,Expiring Soon,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0837,Beverages Product 228,Beverages,B,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1991,2025-08-05,2025-07-28,2026-11-03,2025-06-27,35,373.00,56.00,89.00,1.00,0.00,3974.00,860,939.00,320.00,1600.00,185.00,66.00,3,423.00,482.00,1.58,0.00,FEFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0838,Personal Product 387,Personal Care,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH3385,2025-04-13,2025-04-04,2029-04-25,2025-08-01,149,26.00,10.00,1.00,5.00,1.00,375.00,88,693.00,433.00,300.00,23.00,8.00,4,2296.00,2556.00,59689.00,0.00,FEFO,In Stock,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0839,Meat Product 497,Meat,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH1939,2025-04-12,2025-03-28,2025-04-21,2025-07-17,150,412.00,12.00,10.00,2.00,1.00,2649.00,866,1555.00,193.00,700.00,80.00,27.00,2,1073.00,1182.00,4.42,0.00,FIFO,Expiring Soon,4.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0840,Personal Product 328,Personal Care,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH8794,2025-06-14,2025-05-01,2027-07-06,2025-06-25,87,86.00,24.00,14.00,1.00,0.00,1280.00,426,672.00,447.00,200.00,25.00,12.00,1,153.00,164.00,13123.00,0.00,FEFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0841,Household Product 290,Household,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH6384,2025-06-25,2025-06-15,2028-10-29,2025-07-13,76,18.00,7.00,3.00,3.00,1.00,357.00,115,504.00,595.00,400.00,25.00,14.00,3,1331.00,1488.00,23962.00,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0842,Personal Product 254,Personal Care,B,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH4772,2025-03-30,2025-03-01,2027-06-29,2025-08-10,163,155.00,47.00,37.00,1.00,1.00,1820.00,450,852.00,352.00,600.00,117.00,44.00,4,1196.00,1274.00,1.85,0.00,FIFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0843,Beverages Product 418,Beverages,A,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH4018,2025-07-19,2025-05-28,2028-10-15,2025-07-25,52,663.00,208.00,144.00,2.00,0.00,6972.00,3,951.00,315.00,2700.00,527.00,178.00,5,767.00,810.00,5.08,0.00,FIFO,In Stock,1.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0844,Fresh Product 59,Fresh Produce,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH6896,2025-05-20,2025-05-18,2025-05-26,2025-08-15,112,512.00,136.00,139.00,1.00,0.00,7112.00,3,720.00,417.00,1800.00,751.00,253.00,7,150.00,136.00,76989.00,0.00,FIFO,Low Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0845,Dairy Product 454,Dairy,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH5029,2025-06-15,2025-06-04,2025-07-09,2025-09-07,86,178.00,50.00,19.00,1.00,2.00,2657.00,740,670.00,448.00,1100.00,203.00,70.00,5,216.00,243.00,38478.00,0.00,FIFO,Low Stock,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0846,Meat Product 52,Meat,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6544,2025-06-04,2025-04-06,2025-06-12,2025-08-01,97,86.00,0.00,6.00,1.00,0.00,686.00,210,1254.00,239.00,400.00,153.00,57.00,14,753.00,736.00,64724.00,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0847,Bakery Product 191,Bakery,C,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH2071,2025-04-03,2025-03-27,2025-04-08,2025-08-24,159,581.00,171.00,59.00,0.00,0.00,6010.00,2,967.00,310.00,2200.00,640.00,219.00,7,61.00,56.00,35476.00,0.00,FIFO,Low Stock,3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0848,Dairy Product 194,Dairy,B,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH5006,2025-04-09,2025-02-10,2025-04-29,2025-06-23,153,380.00,21.00,32.00,1.00,2.00,4467.00,1,851.00,353.00,1500.00,478.00,165.00,7,332.00,351.00,1.26,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0849,Household Product 151,Household,B,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH5588,2025-07-08,2025-05-14,2026-10-25,2025-07-06,63,213.00,50.00,56.00,1.00,0.00,1859.00,581,1146.00,262.00,800.00,146.00,53.00,5,432.00,474.00,92042.00,0.00,FIFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0850,Personal Product 108,Personal Care,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH2062,2025-03-24,2025-03-14,2029-09-03,2025-06-19,169,67.00,14.00,26.00,1.00,0.00,892.00,343,751.00,399.00,300.00,35.00,17.00,2,1661.00,1690.00,1.11,0.00,FEFO,In Stock,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0851,Bakery Product 266,Bakery,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH7125,2025-06-19,2025-05-17,2025-06-26,2025-07-08,82,311.00,85.00,15.00,1.00,2.00,5787.00,2,537.00,558.00,1800.00,265.00,91.00,3,117.00,107.00,36505.00,0.00,FEFO,Expiring Soon,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0852,Pantry Product 327,Pantry,B,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH4325,2025-07-18,2025-06-20,2027-10-10,2025-07-21,53,101.00,11.00,13.00,1.00,1.00,599.00,133,1686.00,178.00,500.00,24.00,12.00,2,1283.00,1471.00,1.30,0.00,FIFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0853,Bakery Product 194,Bakery,B,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH2388,2025-06-06,2025-05-29,2025-06-10,2025-08-03,95,389.00,184.00,119.00,0.00,0.00,5765.00,2,675.00,445.00,1900.00,434.00,146.00,5,374.00,415.00,1.46,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0854,Seafood Product 299,Seafood,A,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH7981,2025-05-01,2025-04-03,2025-05-09,2025-07-16,131,211.00,53.00,10.00,0.00,1.00,1691.00,374,1248.00,240.00,700.00,107.00,39.00,4,1421.00,1340.00,3.00,0.00,FEFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0855,Household Product 163,Household,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH8236,2025-09-03,2025-08-20,2027-09-05,2025-06-19,6,97.00,28.00,3.00,1.00,0.00,868.00,282,1117.00,268.00,400.00,47.00,21.00,3,225.00,250.00,21840.00,0.00,FEFO,In Stock,0.00,0.00,0.00,Seasonal SKU,2026-01-04T03:05:54Z
SKU0856,Meat Product 257,Meat,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH5528,2025-03-29,2025-01-29,2025-04-05,2025-08-28,164,129.00,12.00,28.00,1.00,2.00,2021.00,715,638.00,470.00,700.00,68.00,28.00,2,914.00,913.00,1.18,0.00,FIFO,Expiring Soon,3.00,3.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0857,Fresh Product 103,Fresh Produce,B,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH5096,2025-03-21,2025-03-02,2025-03-29,2025-08-16,172,540.00,76.00,41.00,0.00,2.00,3264.00,1,1654.00,181.00,900.00,350.00,122.00,7,175.00,178.00,94354.00,0.00,FEFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0858,Personal Product 438,Personal Care,A,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5617,2025-09-07,2025-07-17,2028-05-12,2025-07-20,2,248.00,32.00,35.00,1.00,0.00,2324.00,623,1067.00,281.00,1500.00,70.00,24.00,2,1937.00,1750.00,4.80,0.00,FEFO,In Stock,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0859,Household Product 388,Household,A,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3445,2025-03-26,2025-01-30,2029-02-07,2025-08-11,167,171.00,15.00,13.00,0.00,1.00,1115.00,257,1534.00,196.00,400.00,90.00,34.00,5,1925.00,1812.00,3.29,0.00,FEFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0860,Beverages Product 243,Beverages,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8679,2025-04-12,2025-02-25,2029-05-17,2025-07-28,150,744.00,209.00,104.00,0.00,2.00,9864.00,3,754.00,398.00,2800.00,596.00,201.00,4,466.00,488.00,3.47,0.00,FEFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0861,Seafood Product 97,Seafood,A,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH8372,2025-07-18,2025-05-25,2025-07-28,2025-07-24,53,305.00,47.00,36.00,2.00,1.00,2666.00,565,1144.00,262.00,1000.00,41.00,14.00,1,1001.00,934.00,3.05,0.00,FIFO,Expiring Soon,2.00,0.00,0.00,High return rate,2026-01-04T03:05:54Z
SKU0862,Seafood Product 378,Seafood,C,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH6567,2025-03-25,2025-03-11,2025-04-02,2025-07-17,168,151.00,11.00,14.00,0.00,4.00,1405.00,327,1075.00,279.00,600.00,150.00,52.00,7,450.00,430.00,67935.00,0.00,FEFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0863,Bakery Product 399,Bakery,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH1380,2025-06-18,2025-05-13,2025-06-24,2025-08-23,83,343.00,119.00,89.00,3.00,2.00,3767.00,1,911.00,329.00,1500.00,232.00,81.00,4,135.00,134.00,46284.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0864,Personal Product 170,Personal Care,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH7404,2025-04-07,2025-03-14,2029-06-25,2025-07-21,155,42.00,23.00,13.00,1.00,0.00,820.00,227,512.00,586.00,500.00,20.00,12.00,1,2032.00,1887.00,85334.00,0.00,FIFO,In Stock,-4.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0865,Dairy Product 56,Dairy,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH5991,2025-05-17,2025-05-12,2025-06-13,2025-08-27,115,467.00,65.00,100.00,5.00,0.00,3411.00,1,1369.00,219.00,1400.00,162.00,60.00,3,211.00,230.00,98747.00,0.00,FIFO,Expiring Soon,-2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0866,Dairy Product 424,Dairy,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH4260,2025-09-03,2025-08-30,2025-09-15,2025-08-04,6,67.00,9.00,10.00,0.00,0.00,535.00,165,1252.00,240.00,400.00,64.00,27.00,7,81.00,79.00,5460.00,0.00,FEFO,Expiring Soon,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0867,Meat Product 269,Meat,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH9495,2025-08-26,2025-08-26,2025-09-11,2025-07-30,14,93.00,25.00,24.00,1.00,1.00,1131.00,388,822.00,365.00,800.00,70.00,25.00,4,350.00,399.00,32580.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0868,Bakery Product 81,Bakery,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8835,2025-04-25,2025-03-09,2025-04-30,2025-07-22,137,51.00,1.00,16.00,0.00,1.00,508.00,172,1004.00,299.00,200.00,40.00,15.00,5,258.00,253.00,13145.00,0.00,FIFO,Expiring Soon,3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0869,Household Product 67,Household,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8778,2025-05-22,2025-05-12,2030-05-14,2025-06-26,110,100.00,22.00,4.00,0.00,0.00,795.00,224,1258.00,238.00,500.00,52.00,20.00,4,511.00,510.00,51114.00,0.00,FEFO,In Stock,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0870,Beverages Product 235,Beverages,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH8302,2025-09-08,2025-09-04,2027-06-27,2025-06-24,1,114.00,29.00,29.00,1.00,1.00,1120.00,266,1018.00,295.00,400.00,24.00,13.00,1,592.00,604.00,67456.00,0.00,FEFO,In Stock,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0871,Pantry Product 467,Pantry,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH1640,2025-05-15,2025-03-29,2028-12-17,2025-08-04,117,237.00,83.00,37.00,2.00,0.00,2267.00,809,1045.00,287.00,700.00,42.00,19.00,1,486.00,484.00,1.15,0.00,FIFO,In Stock,6.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0872,Personal Product 178,Personal Care,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH7800,2025-04-06,2025-03-22,2027-03-30,2025-06-22,156,145.00,45.00,1.00,0.00,1.00,1401.00,461,1035.00,290.00,700.00,87.00,31.00,4,413.00,452.00,59849.00,0.00,FIFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0873,Frozen Product 467,Frozen,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH1715,2025-08-16,2025-08-01,2026-05-23,2025-08-05,24,540.00,104.00,103.00,1.00,2.00,4842.00,2,1115.00,269.00,2000.00,512.00,173.00,7,298.00,293.00,1.61,0.00,FIFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0874,Pantry Product 342,Pantry,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2986,2025-05-06,2025-04-13,2028-08-25,2025-08-27,126,242.00,61.00,50.00,0.00,0.00,2468.00,675,981.00,306.00,1100.00,527.00,181.00,14,535.00,609.00,1.29,0.00,FIFO,Low Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0875,Beverages Product 210,Beverages,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH9291,2025-07-07,2025-07-05,2027-09-04,2025-09-06,64,291.00,146.00,124.00,1.00,0.00,4560.00,2,638.00,470.00,1700.00,209.00,72.00,3,506.00,497.00,1.47,0.00,FEFO,In Stock,1.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0876,Bakery Product 382,Bakery,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1175,2025-05-31,2025-05-15,2025-06-02,2025-06-11,101,124.00,19.00,57.00,0.00,1.00,1757.00,620,706.00,425.00,700.00,28.00,10.00,1,320.00,313.00,39697.00,0.00,FIFO,Expiring Soon,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0877,Seafood Product 384,Seafood,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2352,2025-05-14,2025-04-09,2025-05-18,2025-07-15,118,162.00,18.00,8.00,0.00,0.00,1068.00,357,1517.00,198.00,700.00,36.00,15.00,2,408.00,427.00,66021.00,0.00,FIFO,Expiring Soon,2.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0878,Household Product 88,Household,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH5819,2025-08-15,2025-08-08,2027-08-12,2025-08-19,25,68.00,12.00,7.00,0.00,0.00,587.00,138,1158.00,259.00,300.00,36.00,18.00,3,1972.00,1984.00,1.34,0.00,FEFO,In Stock,0.00,0.00,0.00,Seasonal SKU,2026-01-04T03:05:54Z
SKU0879,Beverages Product 79,Beverages,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH1564,2025-07-26,2025-05-30,2027-10-12,2025-07-15,45,352.00,72.00,17.00,2.00,0.00,3832.00,816,919.00,327.00,1100.00,297.00,105.00,5,379.00,372.00,1.33,0.00,FIFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0880,Household Product 416,Household,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH6051,2025-06-02,2025-05-05,2030-04-15,2025-06-25,99,106.00,16.00,18.00,0.00,2.00,781.00,203,1357.00,221.00,100.00,28.00,12.00,2,417.00,415.00,44171.00,0.00,FIFO,In Stock,3.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0881,Beverages Product 476,Beverages,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH2497,2025-07-10,2025-07-09,2027-08-23,2025-09-06,61,261.00,27.00,27.00,3.00,0.00,2028.00,485,1287.00,233.00,900.00,32.00,12.00,1,602.00,570.00,1.57,0.00,FEFO,In Stock,-2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0882,Seafood Product 99,Seafood,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH3736,2025-08-16,2025-08-14,2025-08-21,2025-07-06,24,64.00,16.00,13.00,1.00,1.00,877.00,290,730.00,411.00,300.00,57.00,22.00,4,331.00,353.00,21174.00,0.00,FEFO,Expiring Soon,3.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0883,Seafood Product 321,Seafood,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8010,2025-07-18,2025-07-11,2025-07-27,2025-08-13,53,55.00,19.00,24.00,2.00,0.00,719.00,215,765.00,392.00,200.00,27.00,13.00,2,1433.00,1539.00,78824.00,0.00,FIFO,Expiring Soon,-2.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0884,Dairy Product 206,Dairy,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH8516,2025-06-02,2025-05-19,2025-06-15,2025-06-17,99,262.00,20.00,17.00,2.00,0.00,1728.00,603,1516.00,198.00,700.00,109.00,40.00,4,95.00,86.00,24872.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0885,Pantry Product 189,Pantry,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5940,2025-07-16,2025-05-28,2028-11-03,2025-08-27,55,104.00,22.00,6.00,0.00,0.00,677.00,250,1536.00,195.00,500.00,36.00,16.00,3,1389.00,1430.00,1.44,0.00,FEFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0886,Household Product 473,Household,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH6314,2025-07-07,2025-05-28,2027-01-17,2025-06-15,64,171.00,39.00,4.00,0.00,0.00,1846.00,429,926.00,324.00,700.00,61.00,24.00,2,97.00,103.00,16628.00,0.00,FEFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0887,Beverages Product 69,Beverages,A,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH6209,2025-03-31,2025-02-05,2030-02-06,2025-09-01,162,376.00,61.00,146.00,0.00,2.00,5365.00,2,701.00,428.00,1300.00,243.00,82.00,3,721.00,660.00,2.71,0.00,FEFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0888,Pantry Product 300,Pantry,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH4808,2025-05-02,2025-03-31,2029-12-03,2025-08-11,130,98.00,6.00,20.00,0.00,1.00,1196.00,451,819.00,366.00,600.00,183.00,63.00,10,1090.00,1037.00,1.07,0.00,FIFO,Low Stock,2.00,0.00,0.00,Seasonal SKU,2026-01-04T03:05:54Z
SKU0889,Seafood Product 378,Seafood,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1981,2025-04-04,2025-03-27,2025-04-08,2025-07-08,158,104.00,34.00,7.00,0.00,1.00,623.00,242,1669.00,180.00,100.00,33.00,14.00,3,629.00,616.00,65461.00,0.00,FEFO,Expiring Soon,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0890,Dairy Product 105,Dairy,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6385,2025-04-09,2025-04-01,2025-04-30,2025-07-31,153,293.00,75.00,44.00,4.00,0.00,3891.00,1,753.00,398.00,1600.00,65.00,26.00,1,373.00,401.00,1.09,0.00,FEFO,Expiring Soon,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0891,Beverages Product 267,Beverages,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH6427,2025-09-03,2025-08-13,2027-12-16,2025-08-14,6,614.00,86.00,159.00,0.00,0.00,4743.00,1,1295.00,232.00,1400.00,505.00,173.00,7,793.00,747.00,4.87,0.00,FIFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0892,Personal Product 341,Personal Care,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH9543,2025-04-07,2025-03-18,2028-05-27,2025-07-15,155,91.00,37.00,16.00,0.00,2.00,1078.00,387,844.00,355.00,500.00,50.00,18.00,3,844.00,849.00,76781.00,0.00,FIFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0893,Fresh Product 252,Fresh Produce,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH3318,2025-08-27,2025-06-28,2025-09-09,2025-08-24,13,911.00,165.00,136.00,1.00,1.00,6676.00,2,1365.00,220.00,2000.00,208.00,74.00,2,204.00,233.00,1.85,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,Temperature controlled,2026-01-04T03:05:54Z
SKU0894,Pantry Product 408,Pantry,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH7983,2025-05-03,2025-03-18,2026-10-10,2025-08-01,129,381.00,86.00,12.00,0.00,0.00,2745.00,709,1388.00,216.00,800.00,86.00,31.00,2,105.00,119.00,39978.00,0.00,FEFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
